To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,Year,Month,Day
Letty#5399,iviangita,for joining the Thursday Community Call 🙂 https://www.youtube.com/watch?v=1CSQ6NwOwIE,Token Engineering Commons,2021-03-26,🙏praise,15.0,80.0,100.0,0.0009928040298,1.108631167,4.949840813,Letty#5399,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
markop,iviangita,"because you are everywhere all the time, for guiding comms as Jess is redefining her role, and for doing great designs",Token Engineering Commons,2021-03-26,🙏praise,25.0,200.0,100.0,0.001653949912,1.846910736,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
markop,GriffGreen,the major milestone of getting out the Giveth.io,TG,2021-03-26,TE Praise,50.0,100.0,100.0,0.001628715905,1.818732761,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,26
markop,iviangita,for handling the Comms transition so well,Token Engineering Commons,2021-03-19,🙏praise,15.0,150.0,100.0,0.001286471305,1.436559624,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,19
markop,freedumbs00,understanding those intentions and moving them in his own space,TG,2021-03-21,TE Praise,25.0,100.0,100.0,0.001234425234,1.378441511,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,21
markop,zeptimusQ,for hacking with nate today 😆,Token Engineering Commons,2021-03-22,🙏praise,25.0,200.0,100.0,0.001653949912,1.846910736,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,22
markop,iviangita,for working so hard for TEC and we are about to realize the dream that we have always wanted to happen,Token Engineering Commons,2021-03-26,🙏praise,25.0,100.0,100.0,0.001234425234,1.378441511,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
markop,sembrestels,all the brainstorming around the commons swarm logo,TG,2021-03-21,TE Praise,15.0,200.0,100.0,0.001496233644,1.670794236,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,21
markop,zeptimusQ,for having a cool daughter who already watch or will watch Full metal alchemist,Token Engineering Commons,2021-03-16,🙏praise,15.0,100.0,100.0,0.001076708966,1.202325011,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,16
markop,zeptimusQ,for spreading the word and looking for new recorders on twitter🙏🙏,Token Engineering Commons,2021-03-19,🙏praise,15.0,200.0,100.0,0.001496233644,1.670794236,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,19
markop,JuankBell,for bringing so much value into this world. It's amazing to feel part of this community of talented and mindful people.,Token Engineering Commons,2021-03-22,🙏praise,15.0,150.0,100.0,0.001286471305,1.436559624,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,22
markop,Tam2140,for the repo reminder!,Token Engineering Commons,2021-03-26,🌾stewards,15.0,100.0,100.0,0.001076708966,1.202325011,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,stewards,Token Engineering Commons:stewards,2021,3,26
markop,GriffGreen,joining our Commons Stack Simulator sync & sorry for not recording it!!,TG,2021-03-17,CS dDEV Team,25.0,60.0,100.0,0.001066615363,1.191053822,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,CS dDEV Team,TG:CS dDEV Team,2021,3,17
markop,freedumbs00,being here on a Sunday to tell me what I need.  Thank you,TG,2021-03-21,TE Praise,25.0,60.0,100.0,0.001066615363,1.191053822,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,21
markop,JessicaZartler,coming to the Comms Working Group meeting today - thank you so much for your continued support and energy! 🙏🏼💫🌈,TG,2021-03-16,TE Praise,25.0,50.0,100.0,0.001024662895,1.144206899,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,16
markop,markop,to for giving everyone praise 🙂,Token Engineering Commons,2021-03-16,📡comms,10.0,100.0,100.0,0.0009978508313,1.114266762,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,comms,Token Engineering Commons:comms,2021,3,16
markop,iviangita,for joining the Thursday Community Call 🙂 https://www.youtube.com/watch?v=1CSQ6NwOwIE,Token Engineering Commons,2021-03-26,🙏praise,15.0,80.0,100.0,0.0009928040298,1.108631167,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
markop,zeptimusQ,changing the logo of this room✨,TG,2021-03-22,TE Commons,15.0,70.0,100.0,0.000950851562,1.061784244,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Commons,TG:TE Commons,2021,3,22
markop,GriffGreen,joining our Commons Stack Simulator sync & sorry for not recording it!!,TG,2021-03-24,CS dDEV Team,15.0,70.0,100.0,0.000950851562,1.061784244,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,CS dDEV Team,TG:CS dDEV Team,2021,3,24
markop,iviangita,contributing to A Dashboard for DAOs gitcoin grant,TG,2021-03-26,TE Praise,15.0,70.0,100.0,0.000950851562,1.061784244,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,26
markop,JuankBell,for bringing hope into this world,Token Engineering Commons,2021-03-25,🙏praise,5.0,100.0,100.0,0.0009189926971,1.026208512,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,25
markop,JessicaZartler,joining the Comms WG meeting today! 🙏🏼🌟,TG,2021-03-23,TE Praise,15.0,60.0,100.0,0.0009088990941,1.014937322,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,23
markop,iviangita,for their work on the website and setting up the CRM,Token Engineering Commons,2021-03-26,🙏praise,50.0,100.0,200.0,0.002049325789,2.288413798,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
divine_comedian,iviangita,for documenting and producing content to make it easier for everyone to understand what we are doing,Token Engineering Commons,2021-03-26,🙏praise,50.0,100.0,400.0,0.002890545558,3.227775873,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
divine_comedian,iviangita,for his work with params and getting 12 articles done,Token Engineering Commons,2021-03-19,🙏praise,100.0,200.0,100.0,0.002836821926,3.167784484,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,19
divine_comedian,zeptimusQ,all his contributions on the Gitbook u are a rock star man!🤘🏻,TG,2021-03-17,TE Praise,100.0,100.0,100.0,0.002417297247,2.699315259,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,17
divine_comedian,iviangita,for doing an amazing job in content and communications and for their awesome work on the content in general,Token Engineering Commons,2021-03-26,🙏praise,100.0,70.0,100.0,0.002291439844,2.558774492,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
divine_comedian,liviade,contributing so much to the organization and content of the gitbook and bouncing ideas with me!,TG,2021-03-16,TE Praise,50.0,100.0,100.0,0.001628715905,1.818732761,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,16
divine_comedian,GriffGreen,the major milestone of getting out the Giveth.io,TG,2021-03-26,TE Praise,50.0,100.0,100.0,0.001628715905,1.818732761,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,26
divine_comedian,markop,to for finishing the 5 Steps to Hatch TL;DR piece.,Token Engineering Commons,2021-03-16,📡comms,50.0,100.0,100.0,0.001628715905,1.818732761,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,comms,Token Engineering Commons:comms,2021,3,16
divine_comedian,iviangita,for jumping in the tech params,Token Engineering Commons,2021-03-19,🙏praise,50.0,100.0,100.0,0.001628715905,1.818732761,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,19
divine_comedian,iviangita,for their awesome work on Gitbook and for the contributions they have been giving even they are new,Token Engineering Commons,2021-03-19,🙏praise,25.0,100.0,100.0,0.001234425234,1.378441511,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,19
divine_comedian,iviangita,for reviewing the Transparency medium post,Token Engineering Commons,2021-03-26,🙏praise,25.0,100.0,100.0,0.001234425234,1.378441511,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
divine_comedian,iviangita,for the valuable feedback on the communications process and for having the passion for making things digestible and understandable,Token Engineering Commons,2021-03-26,🙏praise,25.0,100.0,100.0,0.001234425234,1.378441511,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
divine_comedian,markop,to for joining the Comms Weekly Call and looking for ways to help the Comms WG.,Token Engineering Commons,2021-03-23,🙏praise,15.0,100.0,100.0,0.001076708966,1.202325011,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,23
divine_comedian,JessicaZartler,coming to the Comms Working Group meeting today - thank you so much for your continued support and energy! 🙏🏼💫🌈,TG,2021-03-16,TE Praise,25.0,50.0,100.0,0.001024662895,1.144206899,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,16
divine_comedian,iviangita,for joining the Thursday Community Call 🙂 https://www.youtube.com/watch?v=1CSQ6NwOwIE,Token Engineering Commons,2021-03-26,🙏praise,15.0,80.0,100.0,0.0009928040298,1.108631167,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
divine_comedian,JessicaZartler,joining the Comms WG meeting today! 🙏🏼🌟,TG,2021-03-23,TE Praise,15.0,60.0,100.0,0.0009088990941,1.014937322,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,23
divine_comedian,iviangita,for joining the TEC Community Call 🙏 🙂 https://www.youtube.com/watch?v=DhNRqaOw3ic,Token Engineering Commons,2021-03-19,🙏praise,15.0,60.0,100.0,0.0009088990941,1.014937322,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,19
divine_comedian,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,TG,2021-03-20,TE Praise,15.0,50.0,100.0,0.0008669466263,0.9680903993,4.427583805,divine_comedian,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,20
knobsDAO,GriffGreen,for giving feed back on Ivy for her review. These feedback sessions always surface beneficial thoughts and ideas about how we can can improve.,Commons Stack,2021-03-18,praise,25.0,100.0,100.0,0.001234425234,1.378441511,4.232003084,knobsDAO,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Commons Stack:praise,2021,3,18
knobsDAO,JuankBell,for bringing so much value into this world. It's amazing to feel part of this community of talented and mindful people.,Token Engineering Commons,2021-03-22,🙏praise,15.0,100.0,100.0,0.001076708966,1.202325011,4.232003084,knobsDAO,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,22
knobsDAO,JessicaZartler,coming to the Comms Working Group meeting today - thank you so much for your continued support and energy! 🙏🏼💫🌈,TG,2021-03-16,TE Praise,25.0,50.0,100.0,0.001024662895,1.144206899,4.232003084,knobsDAO,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,16
knobsDAO,Tam2140,for getting together for the TEC AMA today! Everyone is welcome. 🙏🏽,Token Engineering Commons,2021-03-17,🙏praise,15.0,80.0,100.0,0.0009928040298,1.108631167,4.232003084,knobsDAO,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,17
knobsDAO,iviangita,for joining the Thursday Community Call 🙂 https://www.youtube.com/watch?v=1CSQ6NwOwIE,Token Engineering Commons,2021-03-26,🙏praise,15.0,80.0,100.0,0.0009928040298,1.108631167,4.232003084,knobsDAO,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
knobsDAO,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,TG,2021-03-19,Commons Stack,15.0,25.0,100.0,0.0007620654566,0.8509730932,4.232003084,knobsDAO,Jake,Juank,Eduardo,#14 Mar 26,,,,Commons Stack,TG:Commons Stack,2021,3,19
knobsDAO,Krisjones,for spreading the word about the call and bringing people in to chat! Your enthusiasm is always contagious 🙂,Commons Stack,2021-03-18,praise,15.0,200.0,100.0,0.001496233644,1.670794236,4.232003084,knobsDAO,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Commons Stack:praise,2021,3,18
fabiosmendes,GriffGreen,for their kick ass and efficient work closing issues on the Dashboard,Token Engineering Commons,2021-03-16,🤖parameters,50.0,100.0,100.0,0.001628715905,1.818732761,4.10339536,fabiosmendes,Jake,Juank,Eduardo,#14 Mar 26,,,,parameters,Token Engineering Commons:parameters,2021,3,16
fabiosmendes,iviangita,for bearing with Kris in changing the directions in the params domain,Token Engineering Commons,2021-03-19,🙏praise,25.0,100.0,100.0,0.001234425234,1.378441511,4.10339536,fabiosmendes,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,19
fabiosmendes,GriffGreen,joining our Commons Stack Simulator sync & sorry for not recording it!!,TG,2021-03-17,CS dDEV Team,25.0,60.0,100.0,0.001066615363,1.191053822,4.10339536,fabiosmendes,Jake,Juank,Eduardo,#14 Mar 26,,,,CS dDEV Team,TG:CS dDEV Team,2021,3,17
fabiosmendes,GriffGreen,joining our Commons Stack Simulator sync & sorry for not recording it!!,TG,2021-03-24,CS dDEV Team,15.0,70.0,100.0,0.000950851562,1.061784244,4.10339536,fabiosmendes,Jake,Juank,Eduardo,#14 Mar 26,,,,CS dDEV Team,TG:CS dDEV Team,2021,3,24
fabiosmendes,iviangita,for working hard on the Dashboard,Token Engineering Commons,2021-03-26,🙏praise,50.0,200.0,200.0,0.002468850468,2.756883022,4.10339536,fabiosmendes,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
chuygarcia92,chuygarcia92,1h of work in the Commons Swarm Gitcoin grant,TG,2021-03-23,Commons Swarm 🌐,50.0,80.0,100.0,0.001544810969,1.725038916,4.02682124,chuygarcia92,Jake,Juank,Eduardo,#14 Mar 26,,,,Commons Swarm ,TG:Commons Swarm ,2021,3,23
chuygarcia92,JuankBell,for bringing so much value into this world. It's amazing to feel part of this community of talented and mindful people.,Token Engineering Commons,2021-03-22,🙏praise,15.0,100.0,100.0,0.001076708966,1.202325011,4.02682124,chuygarcia92,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,22
chuygarcia92,ddan#2489,and who all had great input for todays Gravity call,Token Engineering Commons,2021-03-25,🙏praise,15.0,80.0,100.0,0.0009928040298,1.108631167,4.02682124,chuygarcia92,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,25
chuygarcia92,iviangita,for joining the Thursday Community Call 🙂 https://www.youtube.com/watch?v=1CSQ6NwOwIE,Token Engineering Commons,2021-03-26,🙏praise,15.0,80.0,100.0,0.0009928040298,1.108631167,4.02682124,chuygarcia92,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
chuygarcia92,Santigs67,for joining the Legal WG session today,Token Engineering Commons,2021-03-26,🙏praise,15.0,70.0,100.0,0.000950851562,1.061784244,4.02682124,chuygarcia92,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
chuygarcia92,iviangita,for his vibes and because it was his birthday,Token Engineering Commons,2021-03-26,🙏praise,25.0,200.0,100.0,0.001653949912,1.846910736,4.02682124,chuygarcia92,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
papa_raw,JessicaZartler,all their work in DAO2DAO research - also Max Hampshire who we need to get in here :D 🙌🥳💫 Outstanding work!,TG,2021-03-15,Commons Stack,25.0,200.0,100.0,0.001653949912,1.846910736,3.693821471,papa_raw,Jake,Juank,Eduardo,#14 Mar 26,,,,Commons Stack,TG:Commons Stack,2021,3,15
papa_raw,JessicaZartler,for all of his work on DAO2DAO research,Commons Stack,2021-03-26,🙌praise,25.0,200.0,100.0,0.001653949912,1.846910736,3.693821471,papa_raw,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Commons Stack:praise,2021,3,26
sherminv,JessicaZartler,all their work in DAO2DAO research - also Max Hampshire who we need to get in here :D 🙌🥳💫 Outstanding work!,TG,2021-03-15,Commons Stack,25.0,200.0,100.0,0.001653949912,1.846910736,3.665974228,sherminv,Jake,Juank,Eduardo,#14 Mar 26,,,,Commons Stack,TG:Commons Stack,2021,3,15
sherminv,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,TG,2021-03-20,TE Praise,15.0,50.0,100.0,0.0008669466263,0.9680903993,3.665974228,sherminv,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,20
